"No pendule";"Amenagement";"Ouvrage";"Date";"Nombre Date";"Niveau Reservoir (m)";"Deplacements cumulatif X (mm)";"Deplacements cumulatif Y (mm)";"Deplacements cumulatif Z (mm)";"Remarque";"Memo";"Deplacement local X";"Deplacement local y";"Deplacement local z";;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-06-25 00:00";37797;31.33;-6.65;2.08;5.88;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-06-26 00:00";37798;31.19;-6.78;2.13;6.03;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-06-27 00:00";37799;31.27;-6.88;2.19;6.17;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-06-28 00:00";37800;31.32;-6.98;2.28;6.32;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-06-29 00:00";37801;31.31;-7.03;2.34;6.44;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-06-30 00:00";37802;31.24;-7.08;2.38;6.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-01 00:00";37803;31.24;-7.16;2.42;6.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-02 00:00";37804;31.06;-7.24;2.48;6.75;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-03 00:00";37805;30.82;-7.26;2.48;6.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-04 00:00";37806;30.84;-7.3;2.46;6.86;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-05 00:00";37807;31.08;-7.39;2.49;6.92;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-06 00:00";37808;31.35;-7.45;2.57;7.04;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-07 00:00";37809;31.34;-7.5;2.63;7.13;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-08 00:00";37810;30.74;-7.53;2.64;7.18;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-09 00:00";37811;30.81;-7.51;2.56;7.13;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-10 00:00";37812;31.14;-7.54;2.56;7.16;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-11 00:00";37813;31.17;-7.56;2.63;7.2;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-12 00:00";37814;31.29;-7.62;2.62;7.19;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-13 00:00";37815;30.99;-7.62;2.62;7.17;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-14 00:00";37816;31.13;-7.61;2.57;7.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-15 00:00";37817;30.85;-7.59;2.59;7.18;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-16 00:00";37818;31.20;-7.62;2.59;7.22;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-17 00:00";37819;31.35;-7.68;2.64;7.27;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-18 00:00";37820;31.38;-7.7;2.67;7.31;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-19 00:00";37821;31.04;-7.71;2.66;7.32;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-20 00:00";37822;31.21;-7.72;2.61;7.28;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-21 00:00";37823;31.25;-7.74;2.63;7.29;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-22 00:00";37824;30.94;-7.74;2.61;7.29;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-23 00:00";37825;31.40;-7.77;2.57;7.29;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-24 00:00";37826;30.82;-7.79;2.64;7.32;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-25 00:00";37827;31.09;-7.79;2.55;7.29;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-26 00:00";37828;31.31;-7.8;2.59;7.32;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-27 00:00";37829;31.12;-7.84;2.62;7.35;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-28 00:00";37830;30.85;-7.86;2.6;7.34;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-29 00:00";37831;31.16;-7.86;2.54;7.31;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-30 00:00";37832;30.87;-7.85;2.56;7.32;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-07-31 00:00";37833;31.34;-7.86;2.53;7.34;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-08-01 00:00";37834;31.38;-7.89;2.6;7.39;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-08-02 00:00";37835;30.80;-7.93;2.62;7.41;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-08-03 00:00";37836;31.16;-7.93;2.53;7.38;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-08-04 00:00";37837;31.31;-7.97;2.58;7.43;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-08-05 00:00";37838;31.09;-8.02;2.63;7.48;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-08-06 00:00";37839;31.38;-8.03;2.61;7.49;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-08-07 00:00";37840;31.26;-8.06;2.66;7.53;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-08-08 00:00";37841;30.95;-8.06;2.61;7.53;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-08-09 00:00";37842;31.31;-8.1;2.59;7.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-14 00:00";37969;31.23;-3.79;-.06;1.14;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-15 00:00";37970;31.08;-3.73;0;1.11;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-16 00:00";37971;31.16;-3.69;-.01;1.06;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-17 00:00";37972;31.15;-3.65;-.14;1.05;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-18 00:00";37973;31.15;-3.62;.05;1.01;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-19 00:00";37974;31.21;-3.62;0;.96;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-20 00:00";37975;31.33;-3.59;0;.96;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-21 00:00";37976;31.37;-3.55;.03;.95;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-22 00:00";37977;31.17;-3.52;.06;.93;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-23 00:00";37978;31.25;-3.5;.05;.89;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-24 00:00";37979;31.29;-3.49;.06;.86;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-25 00:00";37980;31.11;-3.48;.05;.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-26 00:00";37981;31.30;-3.47;.01;.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-27 00:00";37982;31.13;-3.47;.05;.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-28 00:00";37983;31.37;-3.47;-.02;.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-29 00:00";37984;31.32;-3.43;.1;.84;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-30 00:00";37985;31.09;-3.42;.06;.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2003-12-31 00:00";37986;30.93;-3.41;.03;.74;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-01 00:00";37987;31.38;-3.42;-.01;.74;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-02 00:00";37988;31.25;-3.41;.01;.75;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-03 00:00";37989;31.10;-3.39;.02;.75;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-04 00:00";37990;31.27;-3.37;0;.72;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-05 00:00";37991;31.19;-3.38;0;.72;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-06 00:00";37992;31.06;-3.35;-.04;.72;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-07 00:00";37993;30.98;-3.33;-.08;.69;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-08 00:00";37994;31.00;-3.23;-.05;.87;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-09 00:00";37995;31.07;-3.15;-.02;.87;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-10 00:00";37996;31.16;-3.11;-.05;.85;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-11 00:00";37997;31.25;-3.05;-.03;.84;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-12 00:00";37998;30.96;-2.99;.06;.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-13 00:00";37999;31.27;-2.99;-.04;.77;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-14 00:00";38000;30.83;-2.93;-.02;.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-15 00:00";38001;31.07;-2.86;-.07;.75;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-16 00:00";38002;30.78;-2.83;-.14;.72;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-17 00:00";38003;31.30;-2.9;-.18;.66;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-18 00:00";38004;31.28;-2.91;-.08;.68;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-19 00:00";38005;31.03;-2.95;-.1;.66;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-20 00:00";38006;31.16;-2.97;-.1;.62;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-21 00:00";38007;31.07;-2.97;-.08;.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-22 00:00";38008;31.27;-2.95;-.12;.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-23 00:00";38009;30.85;-2.94;-.08;.64;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-24 00:00";38010;31.04;-2.88;-.13;.62;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-25 00:00";38011;30.94;-2.79;-.17;.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-26 00:00";38012;31.17;-2.71;-.12;.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-27 00:00";38013;31.07;-2.67;-.1;.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-28 00:00";38014;31.09;-2.69;-.15;.6;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-29 00:00";38015;31.26;-2.71;-.14;.57;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-30 00:00";38016;31.08;-2.74;-.11;.56;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-01-31 00:00";38017;30.77;-2.75;-.14;.55;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-01 00:00";38018;31.35;-2.77;-.19;.52;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-02 00:00";38019;31.42;-2.81;-.09;.53;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-03 00:00";38020;31.09;-2.84;-.09;.53;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-04 00:00";38021;30.66;-2.86;-.16;.49;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-05 00:00";38022;30.63;-2.9;-.2;.47;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-06 00:00";38023;30.86;-2.84;-.23;.49;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-07 00:00";38024;30.80;-2.84;-.18;.5;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-08 00:00";38025;31.30;-2.87;-.19;.49;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-09 00:00";38026;31.12;-2.82;-.11;.52;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-10 00:00";38027;30.89;-2.87;-.11;.49;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-11 00:00";38028;31.26;-2.94;-.15;.45;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-13 12:00";38030.5;30.89;-2.86;-.14;.5;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-14 12:00";38031.5;30.80;-2.92;-.18;.46;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-15 12:00";38032.5;30.74;-2.82;-.2;.5;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-16 12:00";38033.5;30.89;-2.75;-.18;.52;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-17 12:00";38034.5;31.30;-2.71;-.19;.49;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-18 12:00";38035.5;31.27;-2.74;-.21;.48;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-19 12:00";38036.5;31.25;-2.74;-.32;.44;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-20 12:00";38037.5;30.96;-2.76;-.26;.45;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-21 12:00";38038.5;30.67;-2.81;-.28;.41;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-22 12:00";38039.5;31.01;-2.86;-.14;.43;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-23 12:00";38040.5;31.10;-2.88;-.26;.39;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-24 12:00";38041.5;31.05;-2.86;-.26;.42;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-25 12:00";38042.5;30.92;-2.85;-.28;.4;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-26 12:00";38043.5;31.30;-2.86;-.22;.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-27 12:00";38044.5;30.73;-2.83;-.19;.16;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-28 12:00";38045.5;30.96;-2.86;-.16;.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-02-29 12:00";38046.5;31.10;-2.9;-.2;.12;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-01 12:00";38047.5;30.90;-2.96;-.19;.09;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-02 12:00";38048.5;30.74;-3.01;-.11;.1;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-03 12:00";38049.5;30.87;-3.04;-.12;.1;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-04 12:00";38050.5;31.33;-3.04;-.11;.11;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-05 12:00";38051.5;31.01;-3.04;-.07;.14;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-06 12:00";38052.5;31.19;-3.03;.03;.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-07 12:00";38053.5;30.89;-2.99;-.07;.14;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-08 12:00";38054.5;30.88;-3.02;-.02;.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-09 12:00";38055.5;30.73;-3.01;-.03;.13;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-10 12:00";38056.5;31.24;-2.99;-.06;.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-11 12:00";38057.5;31.09;-2.99;-.03;.16;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-12 12:00";38058.5;31.25;-3.03;-.05;.13;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-13 12:00";38059.5;30.84;-3.02;-.05;.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-14 12:00";38060.5;30.87;-2.98;-.02;.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-15 12:00";38061.5;31.16;-3.04;0;.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-16 12:00";38062.5;31.07;-3.01;-.01;.16;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-17 12:00";38063.5;31.35;-2.99;-.05;.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-18 12:00";38064.5;30.95;-3.02;-.13;.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-19 12:00";38065.5;31.39;-3.07;-.19;.1;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-20 12:00";38066.5;30.91;-3.1;-.18;.1;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-21 12:00";38067.5;31.18;-3.15;-.13;.11;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-22 12:00";38068.5;31.09;-3.1;-.22;.14;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-23 12:00";38069.5;31.14;-3.06;-.16;.18;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-24 12:00";38070.5;31.39;-3.09;-.32;.11;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-25 12:00";38071.5;31.38;-3.16;-.18;.13;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-03-31 00:00";38077;30.81;-3.22;-.16;.12;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-04-01 00:00";38078;30.92;-3.24;-.19;.09;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-04-02 00:00";38079;31.01;-3.25;-.16;.12;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-04-03 00:00";38080;30.98;-3.27;-.14;.12;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-04-04 00:00";38081;31.14;-3.27;-.12;.14;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-04-05 00:00";38082;30.86;-3.28;-.08;.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-04-06 00:00";38083;31.31;-3.26;-.13;.14;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2004-04-07 00:00";38084;30.89;-3.29;-.09;.16;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
